L1;L2;L3;L4;T1;T2;T3;T4;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;R1;R2;R3;R4;R5;R6;I1;I2;I3;I4;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;E13;E14;E15;E16;E17;E18;E19;E20;E21;E22;B4;B5;B6
1,007224911;0,289212274;0,000248205;0,661670201;15,05600442;3,787438577;1,606916757;3,765867313;0,953699022;0,488150432;0,51182492;0,460105839;0,003300379;1,048548837;0,948055387;-0,060952483;-0,054790695;33,51411218;93806000;207653000;0,511849568;3,706360555;0,953699022;0,286238851;0,24251497;0,251213137;0,436102536;0,438243693;0,137090404;0;0;0;1,59226846;117680,8919;111,4;105,9;107,2;109,2;5,2;6;387,4626729;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,34354969;0,281923878;0,006512873;0,061625811;7,758375749;5,722735492;2,102466811;-13,44185306;-4,995035066;1,250310694;-0,250879545;0,429265023;-0,820234062;-0,200198795;-0,438576054;-1,91267778;3,280106247;1038,5616;-114330;-138483;-0,250310694;7,536225919;-4,995035066;-0,19227915;-0,216577056;-0,218874347;0,816923377;0,827464916;-0,292139282;1;0;0;0,407407407;117680,8919;111,4;105,9;107,2;109,2;5,2;6;1693,000496;0;1;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,018065998;1,016006863;0,012134134;0,002059135;14,0755535;13,88140821;12,62186333;119,6377628;14,14312374;0,933963427;0,051523837;0,949778104;0,016854201;0,070705738;1,314896074;0,016650918;0,239483622;2,901559904;62871;45547;0,066036573;1,566787153;14,14312374;0,042314515;0,078706763;0,161016949;0,674731596;0,90460613;0,023791088;0;0;0;1,59226846;117680,8919;111,4;105,9;107,2;109,2;5,2;6;940,5997274;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
2,217976353;1,145896202;0,241617952;0,994861272;8,541663378;3,874015426;2,68164985;6,352296886;1,279514517;0,561310098;0,438671459;0,711646032;0,390792281;0,781546428;1,521358994;0,211250998;0,342692945;3,538391406;89263;237866;0,438689902;1,378127674;1,279514517;0,13277375;0,086355107;0,158015578;0,205081853;0,269210396;0,063492168;0;0;0;0,133333333;117680,8919;111,4;105,9;107,2;109,2;5,2;6;1028,491472;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
7,31537441;2,438089623;0,113477791;4,279874214;6,078307478;1,982093414;1,309784367;1,435789431;0,090376212;0,082885348;0,691136823;0,606337357;0,523452009;11,06485849;2,329696932;0,863301597;0,570759618;5,701321586;6471000;450384000;0,917114652;0,758982901;0,090376212;0,047710216;0,008889884;0,013169972;0,009698391;0,011847668;0,045537607;0;0;0;0,5;117680,8919;111,4;105,9;107,2;109,2;5,2;6;8128,817064;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,988343036;1,000558503;0,064063182;0,987784532;2,782229982;1,40869737;1,345477279;4,391041332;2,308647287;0,697761679;0,284899094;0,962985953;0,478670151;0,433154084;8,165503349;0,275418632;0,877533575;11,98837585;37128;174309;0,302238321;4,748246934;2,308647287;0,289693502;0,051647667;0,070767043;0,155453821;0,195233752;0,042135922;0;0;0;1,8;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
3,355358654;0,804997051;0,449567871;2,550361603;7,278949953;0,865507569;0,824030543;7,439232721;8,894862131;0,89893745;0,101044325;0,953820077;0,66955238;0,112424452;2,188452127;0,057539811;0,543056031;5,044117647;2058000;55451000;0,10106255;4,591879844;8,894862131;0,308243866;0,002668578;0,004160555;0,023804801;0,029756001;0,027396756;0;0;0;0,090909091;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,055486016;0,740828352;0,187201328;0,314371257;2,560650796;1,539051092;0,963339117;2,757682431;1,831765314;0,646863391;0,109719452;0,679160317;0,035702889;0,545921463;1,100663752;0,047554201;0,091457316;5,999133449;41538000;206949000;0,353136609;8,401876065;1,831765314;0,156308908;0,04953047;0,074298388;0,133805914;0,1672586;0,068438135;0;0;0;0,857142857;117680,8919;111,4;105,9;107,2;109,2;5,2;6;658,5075207;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
5,45604314;2,507308812;0,794625349;2,864222473;12,43577934;3,879484945;2,182806994;2,517662087;0,143047387;0,125145632;0,730168403;0,563767033;0,460438115;6,990690429;2,005475133;0,77801889;0,501365046;25,58179724;66615;569944;0,874854368;0,587195977;0,143047387;0,171387091;0,075979836;0,105699003;0,084017026;0,112311034;0,057142047;0;0;0;0,5;117680,8919;111,4;105,9;107,2;109,2;5,2;6;3054,416666;1;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
2,05976123;1,724914479;0,897900602;0,331901215;7,324234053;3,152943632;1,290092172;1,685998127;0,299915834;0,230719425;0,640762666;0,396378984;0,203939696;3,334268769;1,274442993;0,417932245;0,215343483;1038,5616;79683;652969;0,769280575;1,707107204;0,299915834;0,507484215;0,075384886;0,100061532;0,091936983;0,124657393;0,08360231;0;0;0;0,076923077;117680,8919;111,4;105,9;107,2;109,2;5,2;6;940,5997274;1;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,093495366;1,086381684;0,007025491;0,000661656;4,434431648;4,381893288;4,181691587;36,51218145;6,833273908;0,872339457;0,127656718;0,953278868;0,081506661;0,146342736;2,73239402;0,08490633;0,634020572;1038,5616;52916;333751;0,127660543;2,326947975;6,833273908;0,107206195;0,009512643;0,018826757;0,080110621;0,158549338;0,000138088;0;0;0;0,021276596;117680,8919;111,4;105,9;107,2;109,2;5,2;6;940,5997274;1;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
3,65310095;3,500148247;1,97679605;0,054709757;6,619889022;3,517723869;1,024396678;1,892504117;0,996371037;0,49909111;0,499882379;0,404020502;0,293423913;1,003642181;0,840480069;-0,235311347;-0,189796209;6,512715713;86046;351340;0,50090889;1,261561563;0,996371037;0,128161064;0,077039801;0,119458061;0,157943872;0,207303467;0,112903794;0;0;0;0,022222222;117680,8919;111,4;105,9;107,2;109,2;5,2;6;868,7005048;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,060074228;0,698653373;0,437225062;0,361267594;2,746839517;0,82849695;0,82849695;86,4196912;78,00015434;0,987341797;0,012638666;1;0,056669832;0,012820487;39,66627765;0,012658203;1;1,603209566;10190000;6479000;0,012658203;13,44400951;78,00015434;0,083358052;0,005736377;0,019589034;0,460564902;0,591757987;0,022627763;0;0;0;0,5;117680,8919;111,4;105,9;107,2;109,2;5,2;6;1030,637623;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,987543328;0,617528738;0,130040229;1,335571092;20,61481365;4,505060431;1,77393382;2,286294819;0,269076205;0,212025254;0,748370753;0,386663145;0,192119892;3,716419296;1,284734056;0,451653831;0,221628791;24,71714791;83890;480258;0,787974746;1,355316575;0,269076205;0,13834917;0,101531068;0,141751815;0,125114001;0,16760991;0,097333854;0;0;0;0,470588235;117680,8919;111,4;105,9;107,2;109,2;5,2;6;3206,908034;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,800015447;0,368688402;0,021072938;0,386560524;9,613563765;4,032675414;1,692326516;18,69878441;19,30582558;0,950753049;0,025107328;0,380751732;-0,095178743;0,051797837;0,079526991;-1,497041952;-11,57434731;0,304236401;19469;57608;0,049246951;3,942912485;19,30582558;0,02278968;-0,044470013;0,019445393;-0,772878767;-0,772878767;0,022281883;0;0;0;0,1;117680,8919;111,4;105,9;107,2;109,2;5,2;6;3206,908034;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,790600847;0,874596043;0,349463786;0,908127356;5,253816535;1,892659222;1,622604534;7,028426077;2,793939955;0,736421764;0,263556057;0,856522809;0,378179012;0,357917499;1,837074136;0,140219319;0,455656154;2,892179353;69340000;118844000;0,263578236;3,609524248;2,793939955;0,31814806;0,076148019;0,156912441;0,28314429;0,381718892;0,108562646;0;0;0;0;117680,8919;111,4;105,9;107,2;109,2;5,2;6;3206,908034;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,675978093;0,05651038;0,013899022;0,596195706;61,4410148;3,44660079;1,092576677;2,465685085;1,251914217;0,555933351;-0,065693721;0,328657011;-0,157537755;0,798776775;0,661460172;-0,691530479;-0,511806822;1,454721612;45044000;301690000;0,444066649;5,455628045;1,251914217;0,081300704;0,021142037;0,067737528;0,046600815;0,046670423;0,075187877;0;0;0;0,909090909;117680,8919;111,4;105,9;107,2;109,2;5,2;6;371,9239456;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,613722442;0,351305311;0,048737277;0,232152237;3,832448196;2,001190038;0,779428186;1,774777393;1,547501658;0,607458548;-0,275967815;0,370225154;-0,233020106;0,646202862;0,623304431;-0,640781404;-0,604352464;-0,294891549;-32344;916768;0,392541452;9,611472149;1,547501658;0,11455014;-0,06587089;-0,014332127;-0,162150075;-0,154919238;-0,050587473;0;0;0;1,2;117680,8919;111,4;105,9;107,2;109,2;5,2;6;1028,491472;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,871628486;0,502366514;0,028033556;0,366129036;8,079191771;4,313269161;2,943405982;15,18441674;5,072619689;0,835326424;0,117930436;0,682251677;-0,100480517;0,197136797;0,518251598;-0,224366978;-0,929564722;1,903166105;421616;941673;0,164673576;4,072125992;5,072619689;0,144137887;0,032584651;0,094084442;0,155064444;0,212475031;0,032516711;0;0;0;6;117680,8919;111,4;105,9;107,2;109,2;5,2;6;5817,301271;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,886724432;1,469656746;1,281547481;0,361928911;14,15544685;1,606688299;0,914071354;1,357950021;0,520146729;0,342168765;0,651103572;0,639414435;0,300512567;1,922534438;1,824341569;0,464871691;0,451857033;1925,663968;475639;1662652;0,657831235;5,125587667;0,520146729;0,947744501;0,169447436;0,216799933;0,223589783;0,285923934;0,246936752;0;0;0;0,15;117680,8919;111,4;105,9;107,2;109,2;5,2;6;1246,380277;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
2,344757358;0,96902364;0,032238252;1,196772685;4,616679087;1,923841304;1,830880142;3,161651518;0,689911708;0,408253109;0,590606563;0,95725448;0,549001372;1,449460835;13,84348336;0,573516638;0,927763846;5,455916685;329521;1038372;0,591746891;2,997160294;0,689911708;0,239537471;0,167458935;0,210341638;0,25264645;0,259178791;0,113180662;0;0;0;0,24;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,725323592;0,239500683;0,032992453;0,484409926;4,554333297;1,469501461;0,592604624;1,496982607;1,407514255;0,58463382;-0,106540367;0,410992101;-0,155640648;0,710472378;0,705196281;-0,422494055;-0,418044914;1,099232479;26209000;310318000;0,41536618;11,59745468;1,407514255;0,094740632;0,000396582;0,035474471;0,000944193;0,007626428;0,085794749;0;0;0;15,66666667;117680,8919;111,4;105,9;107,2;109,2;5,2;6;371,9239456;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,362259054;0,591398569;0,382076654;0,770145435;4,735906406;1,116028714;1,033551468;3,126799328;2,602983869;0,722452268;0,262326644;0,933387441;0,248211271;0,38417449;4,166597654;0,22598887;0,759996025;1038,5616;402547;804995;0,277547732;10,17979868;2,602983869;0,152532058;0,1463004;0,177602427;0,411926782;0,500061491;0,131532407;0;0;0;0,2;117680,8919;111,4;105,9;107,2;109,2;5,2;6;893,7803808;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,695135969;1,425786261;1,015313652;0,269349707;8,07976609;2,034390413;0,837467779;1,282273201;0,315277443;0,239704136;0,042927282;0,406331103;0,166626967;3,171809532;1,28067323;0,410076821;0,219160691;1038,5616;4896000;432850000;0,760295864;3,164332764;0,315277443;0,107678173;0,005283123;0,008335859;0,007168765;0,011447035;-0,044590144;1;0;0;0,4;117680,8919;111,4;105,9;107,2;109,2;5,2;6;893,7803808;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,603536083;0,598435806;6,84E-05;0,003666162;5,884196698;5,578178833;2,24289692;6,494399892;3,222448596;0,763170592;0,233144593;0,46060099;-0,302569603;0,310323026;0,439061628;-0,656901764;-1,277584594;17,92311872;6003259;6221761;0,236829408;4,515214492;3,222448596;0,582737374;0,189590092;0,252693582;0,723927679;0,911046567;0,135622678;0;0;0;0,428571429;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,261974828;0,813885493;0,239923043;0,447899785;3,023740617;1,218561632;1,131030015;7,390584816;13,75125735;0,93221075;0,067081911;0,903459179;0,187550146;0,072720623;0,70219981;-0,031821997;-0,424096084;-41,43289147;-100019;39965;0,067790946;7,515483193;13,75125735;0,6673644;-0,171918939;-0,16786739;-2,563067684;-2,563067684;0,133861212;0;0;0;0;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,049052247;0,862158701;0,112333005;0,186344359;3,878323725;2,635617506;2,622563031;43,78569587;18,73963217;0,949340495;0,050645452;0,995907779;0,046567284;0,05336284;12,38371694;0,046760042;0,9192488;1038,5616;6635;36049;0,050659505;5,305059889;18,73963217;0,024286019;0,003947376;0,011387323;-0,73956708;0,184055036;0,016110445;0;0;0;1,75;117680,8919;111,4;105,9;107,2;109,2;5,2;6;85,08877767;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
18,00712164;12,65103985;2,466183153;5,334323663;3,235653069;1,829901786;1,480797221;1,575794555;0,055608718;0,05267929;0,885646822;0,806943109;0,762130666;17,98279194;4,906951036;0,934717467;0,796207463;1038,5616;205569000;483845000;0,94732071;0,399059075;0,055608718;1,486961015;0,353174932;0,442284088;0,339265674;0,424865401;0,469324775;0;0;0;0,1;117680,8919;111,4;105,9;107,2;109,2;5,2;6;1029,530923;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
2,787501756;1,496562023;0,662218362;1,274828961;1,955770208;0,6463534;0,575533912;0,923394278;0,775619311;0,436816218;0,562262165;0,89631989;0,574770356;1,289292293;5,431936568;0,512655892;0,815903594;1,68198922;16539;611082;0,563183782;7,30415577;0,775619311;0,418292713;-0,000127516;0,016606255;-0,73956708;0,010973977;0,096086378;0;0;0;2,357142857;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
2,290023527;2,209683351;0,489633005;0,076153372;2,878137933;2,1247837;1,710346843;11,15957343;6,694865209;0,870043208;0,129788494;0,834916642;0,470327968;0,149368205;0,78721922;-0,042071943;-0,270294187;1,091716635;117615;231655;0,129956792;3,021520053;6,694865209;0,054503582;0,003285406;0,077937284;0,021402517;0,042653947;0,043911446;0;0;0;1,2;117680,8919;111,4;105,9;107,2;109,2;5,2;6;85,08877767;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,239749366;0,85558316;0,439043683;0,384100954;4,411918693;1,527766323;1,475201664;9,57219596;3,171118838;0,760256171;0,239734149;0,942515106;0,182268615;0,315346113;4,170553568;0,193375081;0,760223677;1038,5616;62660;198143;0,239743829;4,532672542;3,171118838;0,021240583;0,043276257;0,055568562;0,246281726;0,316236254;0,020798804;0;0;0;0;117680,8919;111,4;105,9;107,2;109,2;5,2;6;294,4481555;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,470766623;0,363272991;0,099305197;0,672550863;7,659460136;1,095058066;1,060669131;17,7474981;11,45537106;0,919713351;0,080275144;0,958331536;0,306745131;0,087295295;1,926796438;0,040297311;0,481003815;1038,5616;8205;55827;0,080286649;5,735860363;11,45537106;0,069216478;0,005410293;0,009181272;0,086606839;0,146971895;0,011143757;0;0;0;4,333333333;117680,8919;111,4;105,9;107,2;109,2;5,2;6;85,08877767;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,015027975;0,875627084;0,653804365;0,138149823;1,5049202;0,621390542;0,601624292;17,46001833;28,83665244;0,966484176;0,033442624;0,981008476;0,0145243;0,034678089;1,764778023;0,014805479;0,433356498;1,043515603;69255;50365;0,033515824;19,88491862;28,83665244;0,027645155;0,000229267;0,047538491;0,006631589;0,057341408;0,013305829;0;0;0;0;117680,8919;111,4;105,9;107,2;109,2;5,2;6;85,08877767;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,468418891;0,468407286;0,03633713;1,16E-05;0,405760892;0,379652558;0,04161265;0,800049033;18,78481879;0,949456196;0,029481318;0,110136452;-0,124987395;0,053234477;0,056799499;-7,620726222;-16,60578905;1,170349296;1457072;1203962;0,050543804;96,23867688;18,78481879;5,253357928;0,010258276;0,086822692;0,142991224;0,176154231;0,215626835;0;0;0;0;117680,8919;111,4;105,9;107,2;109,2;5,2;6;294,4481555;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,691179917;0,660300292;0,409051703;0,03072885;2,355913337;0,96516201;0,389422891;18,53486259;39,6956057;0,975427322;0,024535049;0,534741304;-0,238923108;0,025191705;0,052815085;-0,824110679;-17,93398445;1,229774849;1564645;326514;0,024572678;25,51377232;39,6956057;0,129594941;0,014835755;0,126016896;0,564150389;0,895345988;0,044213666;0;0;0;1,666666667;117680,8919;111,4;105,9;107,2;109,2;5,2;6;85,08877767;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,6456194;1,061222242;0,098117831;0,571951741;5,736275191;2,693375461;1,750606782;2,482487951;0,425624908;0,298553221;0,505972101;0,491304972;0,192751751;2,34948656;1,378914164;0,392326075;0,274791697;1038,5616;279343;703784;0,701446779;2,419270297;0,425624908;1,582252478;0,248055942;0,329126705;0,299147182;0,396915815;0,21157685;0;0;0;0,222222222;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,889350127;0,521687406;0,000866445;0,367111701;1,72726358;1,079404402;0,916058326;26,92689607;16,40063197;0,942530823;0,009242058;0,734035715;-0,09132619;0,06097326;0,21607855;-0,28403946;-3,627946646;1,044993969;43315000;35761000;0,057469177;11,39800155;16,40063197;0,138559532;0,002302348;0,073382046;0,038002293;0,052151785;0,093778839;0;0;0;1,59226846;106455,172;106,5;103,7;104,9;112,3;5,5;5,3;334,9795151;0;0;9,466666667;11,48333333;0,032309052;0,138188609;1436,184167;-0,009019002;1415,2975;-0,044642064;108,2583333;-0,029087757;53;-0,018518519;0;0;0
1,209533818;1,170513655;0,060416166;0,039018408;3,159794693;2,931756982;2,903805004;12,01056996;4,630901218;0,822408534;0,177575595;0,994730934;0,1723224;0,215940689;33,70454545;0,173235187;0,970330411;-8,390769963;-105816;123089;0,177591466;3,074418099;4,630901218;0,116884017;-0,162239449;-0,138107006;-1,009887155;-0,962124966;0,019634926;0;0;0;0,428571429;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;2;1;1
1,02285991;0,998394302;0,264500374;0,02147343;1,066692151;0,807584088;0,80756284;13,98961868;43,7004484;0,97762886;0,022368346;0,999977367;0,022348507;0,02288306;988,4320988;0,022349013;0,998988297;25,78101238;118670;80063;0,02237114;21,7117063;43,7004484;0,111510206;0,037271309;0,049557824;1,114734646;1,424715537;0,054948078;0;0;0;1,59226846;117680,8919;111,4;105,9;107,2;109,2;5,2;6;294,4481555;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,0822929;0,829345172;0,383310713;0,250681636;1,110876899;0,701577215;0,680750185;6,704965811;8,482148699;0,894538671;0,103304832;0,968152853;0,073614181;0,117894656;3,31148429;0,076035701;0,698020612;184,7897436;36034000;97808000;0,105461329;16,64375825;8,482148699;0,243012406;0,019570643;0,041010035;0,175813839;0,36642197;0,035674998;0;0;0;0,8;106455,172;106,5;103,7;104,9;112,3;5,5;5,3;677,5337878;0;0;9,466666667;11,48333333;0,032309052;0,138188609;1436,184167;-0,009019002;1415,2975;-0,044642064;108,2583333;-0,029087757;53;-0,018518519;0;0;0
1,116929883;0,542634873;3,84E-05;0,573109625;0,751638604;0,338252756;0,332289677;3,806783753;12,83159833;0,927701776;0,072232505;0,981624423;0,102764937;0,077932614;3,934596007;0,054932638;0,745844301;-0,686613202;-21147;126513;0,072298224;32,60303439;12,83159833;0,131393324;-0,026042206;-0,012414105;-0,350651712;-0,41059812;-0,044261577;0;0;0;0,875;117680,8919;111,4;105,9;107,2;109,2;5,2;6;940,5997274;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,003744771;0,969350338;0,151599441;0,028175873;0,278196222;0,223214129;0,222778041;62,49180421;265,5472508;0,99624832;0,003749739;0,999979042;0,003730722;0,003765808;179,0092593;0,0037308;0,994413697;1,016071669;271409;19333;0,00375168;55,81766406;265,5472508;0,347061896;0,000674774;0,054783021;0,172916774;0,222055553;0,235849629;0;0;0;1,5;117680,8919;111,4;105,9;107,2;109,2;5,2;6;681,8329935;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,996894066;0,065670648;0,001817946;2,54E-05;5,980899071;0,361886355;0,361131685;-47,03493166;-153,8111168;1,006544027;-0,006547192;0,998353823;-0,003110482;-0,006501481;-3,975288462;-0,008203708;1,251554072;9,848452508;9228;-41343;-0,006544027;38,91382513;-153,8111168;0,012602938;5,13E-05;0,001708061;-0,006700046;-0,200541809;0,010459977;0;0;0;0,333333333;117680,8919;111,4;105,9;107,2;109,2;5,2;6;294,4481555;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;2;1;1
3,380428494;1,361755398;0,053112102;2,017759131;4,183551308;1,512760951;1,490384274;2,11793148;0,415521603;0,293546635;0,706311177;0,988698862;0,696221484;2,40661374;62,51170106;0,703098035;0,984002995;15,40836328;94330;496843;0,706453365;2,450076628;0,415521603;0,271923634;0,095311076;0,139546374;0,129674766;0,177536968;0,121124924;0;0;0;0;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,371726619;0,311257885;0,036223604;0,000732113;3,222627142;2,630392581;0,880280504;22,89623286;23,82582321;0,959719362;0,040221985;0,348702936;-0,589359927;0,041971268;0,061846798;-1,752254891;-15,16898576;1,057800519;70495;686762;0,040280638;12,22374659;23,82582321;-0,036274978;0,000115441;0,003952398;0,002998127;0,00560893;-0,055076366;0;0;0;0,068181818;117680,8919;111,4;105,9;107,2;109,2;5,2;6;868,7005048;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,008023738;0,346641906;0,024727549;0,021841338;1,758279225;0,991405124;0,985452666;103,0292564;74,95241921;0,986833862;0,013154384;0,994624003;0,007917078;0,013341798;2,449059904;0,007832247;0,591680057;5,63989899;11167;11202;0,013166138;13,24381692;74,95241921;0,015669021;0,009895141;0,014467012;0,681842528;0,820121407;0,015093372;0;0;0;0,555555556;117680,8919;111,4;105,9;107,2;109,2;5,2;6;85,08877767;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
